,osgb,nofloors,geometry,shading,height,wwr,construction,age,FLOOR_1: use,FLOOR_2: use,FLOOR_3: use,FLOOR_4: use,FLOOR_5: use,FLOOR_6: use,FLOOR_7: use,FLOOR_8: use,FLOOR_9: use,FLOOR_10: use,FLOOR_11: use,FLOOR_12: use,FLOOR_13: use,FLOOR_14: use,FLOOR_15: use,FLOOR_16: use,FLOOR_17: use,FLOOR_18: use,FLOOR_19: use,FLOOR_20: use,centroid_x,centroid_y,encoded_age,type,epc_rating_current,epc_rating_potential,d_epc_mainht_fuel,d_epc_mainht_plant,d_epc_mainht_room,d_epc_secondht_fuel,d_epc_dhw_fuel,d_epc_dhw_plant,d_epc_envelope_flr_type,d_epc_envelope_flr_insulation,d_epc_envelope_rf_type,d_epc_envelope_rf_insulation,d_epc_envelope_wall_type,d_epc_envelope_wall_insulation,d_epc_glazing_type,Cluster,interiors,touching,polygon_exposed_wall,polygon_horizontal,bi
1549,52401132130015,2,"POLYGON ((532049.3 165217.35, 532048.45 165224.7, 532049.5 165224.8, 532049.25 165227.3, 532051.1 165227.5, 532050.9 165228.65, 532049.25 165228.45, 532049.15 165230.15, 532051.75 165230.4, 532051.95 165228.65, 532053.3 165217.7, 532049.3 165217.35))",False,5.21,0.0725988187187641,dom0,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532050.834780219,165223.108583643,1.0,dom,D,D,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Suspended,No,Pitched,Yes,Solid Brick,No,Double (post 2002),dom0,False,[52401132130029],"MULTILINESTRING ((532049.3 165217.35, 532048.45 165224.7, 532049.5 165224.8, 532049.25 165227.3, 532051.1 165227.5, 532050.9 165228.65, 532049.25 165228.45, 532049.15 165230.15, 532051.75 165230.4), (532053.3 165217.7, 532049.3 165217.35))","POLYGON ((532049.3 165217.35, 532048.45 165224.7, 532049.5 165224.8, 532049.25 165227.3, 532051.1 165227.5, 532050.9 165228.65, 532049.25 165228.45, 532049.15 165230.15, 532051.75 165230.4, 532051.95 165228.65, 532053.3 165217.7, 532049.3 165217.35))",bi_532064-32_165225-0
1550,52401132130016,2,"POLYGON ((532096.7 165248.8, 532085.15 165247, 532084.75 165249.45, 532088.65 165250.05, 532088.5 165251.25, 532096 165252.45, 532096.7 165248.8))",False,5.81,0.313480637813211,dom0,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532091.111495551,165249.638586245,1.0,dom,D,B,Mains Gas,Boiler,Underfloor,Other (Wood Logs),Mains Gas,Boiler,Suspended,No,Pitched,Yes,Solid Brick,No,Double,dom0,False,"[52401132130009, 52401132130010]","MULTILINESTRING ((532085.15 165247, 532084.75 165249.45, 532088.65 165250.05, 532088.5 165251.25), (532096 165252.45, 532096.7 165248.8))","POLYGON ((532096.7 165248.8, 532085.15 165247, 532084.75 165249.45, 532088.65 165250.05, 532088.5 165251.25, 532096 165252.45, 532096.7 165248.8))",bi_532092-19_165241-88
1551,52401132130017,2,"POLYGON ((532095.25 165256.5, 532083.8 165254.6, 532083.4 165257.35, 532087.3 165257.95, 532087.1 165259.35, 532094.5 165260.4, 532095.25 165256.5))",False,5.84,0.160564491371787,dom1,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532089.653685666,165257.449375701,1.0,dom,missing,missing,,,,missing,missing,missing,missing,,missing,,missing,missing,missing,dom1,False,"[52401132130010, 52401132130034]","MULTILINESTRING ((532083.8 165254.6, 532083.4 165257.35, 532087.3 165257.95, 532087.1 165259.35), (532094.5 165260.4, 532095.25 165256.5))","POLYGON ((532095.25 165256.5, 532083.8 165254.6, 532083.4 165257.35, 532087.3 165257.95, 532087.1 165259.35, 532094.5 165260.4, 532095.25 165256.5))",bi_532092-19_165241-88
1552,52401132130018,2,"POLYGON ((532084.9 165230.7, 532086.05 165230.9, 532099.3 165233.05, 532099.95 165229.1, 532092.55 165227.95, 532092.4 165228.9, 532085.35 165227.8, 532084.9 165230.7))",False,5.79,0.150950044752004,dom1,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532092.911487875,165230.209707319,1.0,dom,missing,missing,,,,missing,missing,missing,missing,,missing,,missing,missing,missing,dom1,False,"[52401132130042, 52401132130043]","MULTILINESTRING ((532084.9 165230.7, 532086.05 165230.9), (532099.3 165233.05, 532099.95 165229.1), (532092.55 165227.95, 532092.4 165228.9, 532085.35 165227.8, 532084.9 165230.7))","POLYGON ((532084.9 165230.7, 532086.05 165230.9, 532099.3 165233.05, 532099.95 165229.1, 532092.55 165227.95, 532092.4 165228.9, 532085.35 165227.8, 532084.9 165230.7))",bi_532092-19_165241-88
1553,52401132130019,2,"POLYGON ((532039.55 165223.7, 532040.3 165216.5, 532036.45 165216.15, 532035 165228.95, 532037.6 165229.15, 532037.75 165227.4, 532039.15 165227.55, 532039.55 165223.7))",False,4.99,0.134714370049925,dom1,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532037.640920767,165222.464245856,1.0,dom,missing,missing,,,,missing,missing,missing,missing,,missing,,missing,missing,missing,dom1,False,"[52401132130012, 52401132130020]","MULTILINESTRING ((532040.3 165216.5, 532036.45 165216.15), (532035 165228.95, 532037.6 165229.15, 532037.75 165227.4, 532039.15 165227.55))","POLYGON ((532039.55 165223.7, 532040.3 165216.5, 532036.45 165216.15, 532035 165228.95, 532037.6 165229.15, 532037.75 165227.4, 532039.15 165227.55, 532039.55 165223.7))",bi_532029-18_165221-4
1554,52401132130020,2,"POLYGON ((532035 165228.95, 532036.45 165216.15, 532032.95 165215.85, 532032.2 165223.05, 532033.15 165223.15, 532032.65 165228.75, 532035 165228.95))",False,4.99,0.175137686860739,dom0,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532034.23988168,165221.850953851,1.0,dom,D,B,Mains Gas,Boiler,Radiators,Mains Gas,Mains Gas,Boiler,Suspended,No,Pitched,Yes,Solid Brick,No,Double,dom0,False,"[52401132130019, 52401132130022]","MULTILINESTRING ((532036.45 165216.15, 532032.95 165215.85), (532032.2 165223.05, 532033.15 165223.15, 532032.65 165228.75, 532035 165228.95))","POLYGON ((532035 165228.95, 532036.45 165216.15, 532032.95 165215.85, 532032.2 165223.05, 532033.15 165223.15, 532032.65 165228.75, 532035 165228.95))",bi_532029-18_165221-4
1555,52401132130021,2,"POLYGON ((532016.68 165247.41, 532015.94 165257.32, 532016.54 165257.37, 532017.14 165257.41, 532018.94 165257.56, 532021.38 165257.75, 532022.19 165247.84, 532019.72 165247.64, 532019.13 165247.59, 532018.53 165247.55, 532017.93 165247.5, 532017.33 165247.46, 532016.68 165247.41))",False,6.1,0.156342025644719,dom3,POST-1980,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532019.04881458,165252.567399028,4.0,dom,C,B,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Solid,Limited,Pitched,Yes,Cavity,Yes,Double (pre 2002),dom3,False,"[52401132130011, 52401132130035]","MULTILINESTRING ((532015.94 165257.32, 532016.54 165257.37, 532017.14 165257.41, 532018.94 165257.56, 532021.38 165257.75), (532022.19 165247.84, 532019.72 165247.64, 532019.13 165247.59, 532018.53 165247.55, 532017.93 165247.5, 532017.33 165247.46, 532016.68 165247.41))","POLYGON ((532016.68 165247.41, 532015.94 165257.32, 532016.54 165257.37, 532017.14 165257.41, 532018.94 165257.56, 532021.38 165257.75, 532022.19 165247.84, 532019.72 165247.64, 532019.13 165247.59, 532018.53 165247.55, 532017.93 165247.5, 532017.33 165247.46, 532016.68 165247.41))",bi_532021-82_165251-52
1556,52401132130022,2,"POLYGON ((532032.2 165223.05, 532032.95 165215.85, 532029.3 165215.5, 532027.9 165228.25, 532030.45 165228.45, 532030.6 165226.8, 532031.85 165226.85, 532032.2 165223.05))",False,4.59,0.0947788687299893,dom1,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532030.413543185,165221.815733839,1.0,dom,missing,missing,,,,missing,missing,missing,missing,,missing,,missing,missing,missing,dom1,False,"[52401132130004, 52401132130020]","MULTILINESTRING ((532032.95 165215.85, 532029.3 165215.5), (532027.9 165228.25, 532030.45 165228.45, 532030.6 165226.8, 532031.85 165226.85, 532032.2 165223.05))","POLYGON ((532032.2 165223.05, 532032.95 165215.85, 532029.3 165215.5, 532027.9 165228.25, 532030.45 165228.45, 532030.6 165226.8, 532031.85 165226.85, 532032.2 165223.05))",bi_532029-18_165221-4
1557,52401132130023,2,"POLYGON ((532059.6 165229.3, 532061 165218.35, 532057.1 165218.05, 532056.25 165225.35, 532057.2 165225.45, 532056.95 165227.95, 532057.95 165228.05, 532057.8 165229.05, 532057.2 165229.05, 532057 165231.15, 532059.3 165231.4, 532059.6 165229.3))",False,5.69,0.15192731277533,dom0,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532058.555145623,165223.981951277,1.0,dom,C,B,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Suspended,No,Pitched,Yes,Solid Brick,No,Double (post 2002),dom0,False,"[52401132130029, 52401132130044]","MULTILINESTRING ((532061 165218.35, 532057.1 165218.05), (532056.25 165225.35, 532057.2 165225.45, 532056.95 165227.95, 532057.95 165228.05, 532057.8 165229.05, 532057.2 165229.05, 532057 165231.15, 532059.3 165231.4, 532059.6 165229.3))","POLYGON ((532059.6 165229.3, 532061 165218.35, 532057.1 165218.05, 532056.25 165225.35, 532057.2 165225.45, 532056.95 165227.95, 532057.95 165228.05, 532057.8 165229.05, 532057.2 165229.05, 532057 165231.15, 532059.3 165231.4, 532059.6 165229.3))",bi_532064-32_165225-0
1558,52401132130024,1,"POLYGON ((532005.4 165226.1, 532006.6 165213.5, 532002.7 165213.15, 532002 165220.25, 532003.3 165220.35, 532002.8 165225.9, 532005.4 165226.1))",False,4.73,0.181668831168831,dom0,PRE-1914,Dwell,,,,,,,,,,,,,,,,,,,,532004.322693785,165219.049073203,1.0,dom,D,B,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Suspended,No,Pitched,Yes,Solid Brick,No,Double,dom0,False,[52401132130006],"LINESTRING (532006.6 165213.5, 532002.7 165213.15, 532002 165220.25, 532003.3 165220.35, 532002.8 165225.9, 532005.4 165226.1)","POLYGON ((532005.4 165226.1, 532006.6 165213.5, 532002.7 165213.15, 532002 165220.25, 532003.3 165220.35, 532002.8 165225.9, 532005.4 165226.1))",bi_532029-18_165221-4
1559,52401132130025,2,"POLYGON ((532044.1 165216.8, 532042.75 165229.65, 532045.2 165229.85, 532045.65 165224.35, 532047.15 165224.45, 532047.8 165217.2, 532044.1 165216.8))",False,4.99,0.134714370049925,dom1,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532045.149116115,165222.722989137,1.0,dom,missing,missing,,,,missing,missing,missing,missing,,missing,,missing,missing,missing,dom1,False,[52401132130012],"LINESTRING (532042.75 165229.65, 532045.2 165229.85, 532045.65 165224.35, 532047.15 165224.45, 532047.8 165217.2, 532044.1 165216.8)","POLYGON ((532044.1 165216.8, 532042.75 165229.65, 532045.2 165229.85, 532045.65 165224.35, 532047.15 165224.45, 532047.8 165217.2, 532044.1 165216.8))",bi_532029-18_165221-4
1560,52401132130026,2,"POLYGON ((532005.53 165246.52, 532004.58 165256.43, 532009.37 165256.81, 532010.45 165256.89, 532011.28 165246.98, 532005.53 165246.52))",False,6.03,0.154367006753843,dom0,POST-1980,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532007.958059182,165251.723069503,4.0,dom,D,B,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Solid,No,Pitched,Yes,Cavity,Yes,Double (pre 2002),dom0,False,"[52401132130035, 52401132130040]","MULTILINESTRING ((532004.58 165256.43, 532009.37 165256.81, 532010.45 165256.89), (532011.28 165246.98, 532005.53 165246.52))","POLYGON ((532005.53 165246.52, 532004.58 165256.43, 532009.37 165256.81, 532010.45 165256.89, 532011.28 165246.98, 532005.53 165246.52))",bi_532021-82_165251-52
1561,52401132130027,2,"POLYGON ((532094 165219.35, 532093.75 165220.65, 532089.9 165220.05, 532089.35 165223.35, 532100.65 165225.15, 532101.3 165221.25, 532100.6 165219.95, 532094 165219.35))",False,4.61,0.129343504392048,dom0,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532095.818302741,165222.117868578,1.0,dom,D,B,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Suspended,No,Pitched,Yes,Solid Brick,No,Double,dom0,False,[52401132130043],"MULTILINESTRING ((532094 165219.35, 532093.75 165220.65, 532089.9 165220.05, 532089.35 165223.35), (532100.65 165225.15, 532101.3 165221.25, 532100.6 165219.95, 532094 165219.35))","POLYGON ((532094 165219.35, 532093.75 165220.65, 532089.9 165220.05, 532089.35 165223.35, 532100.65 165225.15, 532101.3 165221.25, 532100.6 165219.95, 532094 165219.35))",bi_532092-19_165241-88
1562,52401132130028,2,"POLYGON ((532068.4 165249.1, 532068.15 165250.45, 532067.55 165255.6, 532066.9 165261.5, 532070.5 165261.75, 532071.2 165254.9, 532071.25 165254.55, 532070.15 165254.45, 532070.7 165249.35, 532068.4 165249.1))",False,6.46,0.250325477493577,dom3,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532069.125475959,165256.005612411,1.0,dom,D,C,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Suspended,No,Pitched,No,Solid Brick,No,Double (pre 2002),dom3,False,[52401132130046],"LINESTRING (532066.9 165261.5, 532070.5 165261.75, 532071.2 165254.9, 532071.25 165254.55, 532070.15 165254.45, 532070.7 165249.35, 532068.4 165249.1)","POLYGON ((532068.4 165249.1, 532068.15 165250.45, 532067.55 165255.6, 532066.9 165261.5, 532070.5 165261.75, 532071.2 165254.9, 532071.25 165254.55, 532070.15 165254.45, 532070.7 165249.35, 532068.4 165249.1))",bi_532057-65_165257-3
1563,52401132130029,2,"POLYGON ((532054.65 165227.8, 532054.95 165225.2, 532056.25 165225.35, 532057.1 165218.05, 532053.3 165217.7, 532051.95 165228.65, 532051.75 165230.4, 532051.6 165230.85, 532053.3 165231, 532053.5 165228.8, 532054.55 165228.9, 532054.65 165227.8))",False,5.79,0.136614216549295,dom0,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532054.276252855,165223.488809206,1.0,dom,D,B,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Suspended,No,Pitched,Yes,Solid Brick,No,Double (pre 2002),dom0,False,"[52401132130015, 52401132130023]","MULTILINESTRING ((532054.65 165227.8, 532054.95 165225.2, 532056.25 165225.35), (532057.1 165218.05, 532053.3 165217.7), (532051.75 165230.4, 532051.6 165230.85, 532053.3 165231, 532053.5 165228.8, 532054.55 165228.9, 532054.65 165227.8))","POLYGON ((532054.65 165227.8, 532054.95 165225.2, 532056.25 165225.35, 532057.1 165218.05, 532053.3 165217.7, 532051.95 165228.65, 532051.75 165230.4, 532051.6 165230.85, 532053.3 165231, 532053.5 165228.8, 532054.55 165228.9, 532054.65 165227.8))",bi_532064-32_165225-0
1564,52401132130030,2,"POLYGON ((532038.25 165249.09, 532037.29 165259, 532038.08 165259.06, 532042.87 165259.44, 532043.65 165249.52, 532038.86 165249.14, 532038.25 165249.09))",False,5.92,0.0827109234498397,dom0,POST-1980,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532040.512579103,165254.289303256,4.0,dom,C,B,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Solid,No,Pitched,Yes,Cavity,Yes,Double (post 2002),dom0,False,[52401132130037],"LINESTRING (532037.29 165259, 532038.08 165259.06, 532042.87 165259.44, 532043.65 165249.52, 532038.86 165249.14, 532038.25 165249.09)","POLYGON ((532038.25 165249.09, 532037.29 165259, 532038.08 165259.06, 532042.87 165259.44, 532043.65 165249.52, 532038.86 165249.14, 532038.25 165249.09))",bi_532021-82_165251-52
1565,52401132130031,2,"POLYGON ((532074.5 165232.7, 532076.3 165219.7, 532072.8 165219.4, 532071.85 165226.7, 532072.85 165226.85, 532072.25 165232.45, 532074.5 165232.7))",False,5.41,0.16977933502311,dom0,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532073.946197765,165225.432748005,1.0,dom,D,B,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Suspended,No,Pitched,Yes,Solid Brick,No,Double (pre 2002),dom0,False,"[52401132130013, 52401132130038]","MULTILINESTRING ((532076.3 165219.7, 532072.8 165219.4), (532071.85 165226.7, 532072.85 165226.85, 532072.25 165232.45, 532074.5 165232.7))","POLYGON ((532074.5 165232.7, 532076.3 165219.7, 532072.8 165219.4, 532071.85 165226.7, 532072.85 165226.85, 532072.25 165232.45, 532074.5 165232.7))",bi_532064-32_165225-0
1566,52401132130032,2,"POLYGON ((532098.65 165237.05, 532091.45 165235.7, 532091.15 165235.65, 532091 165236.85, 532087.1 165236.25, 532086.65 165238.95, 532087.45 165239.05, 532098 165240.85, 532098.65 165237.05))",False,6.38,0.204785733609485,dom1,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532093.043146639,165238.176202091,1.0,dom,missing,missing,,,,missing,missing,missing,missing,,missing,,missing,missing,missing,dom1,False,"[52401132130003, 52401132130042]","MULTILINESTRING ((532091.15 165235.65, 532091 165236.85, 532087.1 165236.25, 532086.65 165238.95), (532098 165240.85, 532098.65 165237.05))","POLYGON ((532098.65 165237.05, 532091.45 165235.7, 532091.15 165235.65, 532091 165236.85, 532087.1 165236.25, 532086.65 165238.95, 532087.45 165239.05, 532098 165240.85, 532098.65 165237.05))",bi_532092-19_165241-88
1567,52401132130033,2,"POLYGON ((532051.6 165260.3, 532052.85 165249.55, 532051.7 165249.4, 532051.6 165250.3, 532050.1 165250.15, 532049.8 165252.8, 532048.7 165252.7, 532047.85 165260, 532051.6 165260.3))",False,6.42,0.140494970884065,dom0,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532050.429371872,165255.347497778,1.0,dom,D,B,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Suspended,No,Pitched,Yes,Solid Brick,No,Double,dom0,False,"[52401132130039, 52401132130041]","MULTILINESTRING ((532052.85 165249.55, 532051.7 165249.4, 532051.6 165250.3, 532050.1 165250.15, 532049.8 165252.8, 532048.7 165252.7), (532047.85 165260, 532051.6 165260.3))","POLYGON ((532051.6 165260.3, 532052.85 165249.55, 532051.7 165249.4, 532051.6 165250.3, 532050.1 165250.15, 532049.8 165252.8, 532048.7 165252.7, 532047.85 165260, 532051.6 165260.3))",bi_532057-65_165257-3
1568,52401132130034,2,"POLYGON ((532094.5 165260.4, 532087.1 165259.35, 532086.75 165261.45, 532083.6 165260.95, 532083.25 165263.1, 532082.4 165262.95, 532082.15 165264.45, 532092.8 165265.3, 532093.85 165264.15, 532094.5 165260.4))",False,5.85,0.0988909657320872,dom0,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532088.902868115,165262.570702307,1.0,dom,D,C,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Above (premises),Internal Floor,Below (premises),Internal Floor,Solid Brick,No,Double,dom0,False,[52401132130017],"LINESTRING (532087.1 165259.35, 532086.75 165261.45, 532083.6 165260.95, 532083.25 165263.1, 532082.4 165262.95, 532082.15 165264.45, 532092.8 165265.3, 532093.85 165264.15, 532094.5 165260.4)","POLYGON ((532094.5 165260.4, 532087.1 165259.35, 532086.75 165261.45, 532083.6 165260.95, 532083.25 165263.1, 532082.4 165262.95, 532082.15 165264.45, 532092.8 165265.3, 532093.85 165264.15, 532094.5 165260.4))",bi_532092-19_165241-88
1569,52401132130035,2,"POLYGON ((532015.94 165257.32, 532016.68 165247.41, 532016.13 165247.36, 532015.53 165247.32, 532014.93 165247.27, 532011.28 165246.98, 532010.45 165256.89, 532014.15 165257.18, 532014.74 165257.22, 532015.94 165257.32))",False,5.96,0.16377452460006,dom3,POST-1980,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532013.58610435,165252.162718543,4.0,dom,C,B,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Solid,Limited,Pitched,Yes,Cavity,Yes,Double (pre 2002),dom3,False,"[52401132130021, 52401132130026]","MULTILINESTRING ((532016.68 165247.41, 532016.13 165247.36, 532015.53 165247.32, 532014.93 165247.27, 532011.28 165246.98), (532010.45 165256.89, 532014.15 165257.18, 532014.74 165257.22, 532015.94 165257.32))","POLYGON ((532015.94 165257.32, 532016.68 165247.41, 532016.13 165247.36, 532015.53 165247.32, 532014.93 165247.27, 532011.28 165246.98, 532010.45 165256.89, 532014.15 165257.18, 532014.74 165257.22, 532015.94 165257.32))",bi_532021-82_165251-52
1570,52401132130036,2,"POLYGON ((532021.65 165214.8, 532020.4 165227.55, 532022.9 165227.75, 532023.4 165222.25, 532024.65 165222.35, 532025.45 165215.15, 532021.65 165214.8))",False,5.19,0.139567502021018,dom0,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532022.749886022,165220.689875688,1.0,dom,D,B,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Suspended,No,Pitched,Yes,Solid Brick,No,Single,dom0,False,"[52401132130002, 52401132130004]","MULTILINESTRING ((532020.4 165227.55, 532022.9 165227.75, 532023.4 165222.25, 532024.65 165222.35), (532025.45 165215.15, 532021.65 165214.8))","POLYGON ((532021.65 165214.8, 532020.4 165227.55, 532022.9 165227.75, 532023.4 165222.25, 532024.65 165222.35, 532025.45 165215.15, 532021.65 165214.8))",bi_532029-18_165221-4
1571,52401132130037,2,"POLYGON ((532032.85 165248.67, 532032.02 165258.58, 532033.29 165258.68, 532037.29 165259, 532038.25 165249.09, 532034.07 165248.77, 532032.85 165248.67))",False,6.21,0.115900774166565,dom1,POST-1980,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532035.104827322,165253.816046638,4.0,dom,missing,missing,,,,missing,missing,missing,missing,,missing,,missing,missing,missing,dom1,False,"[52401132130008, 52401132130030]","MULTILINESTRING ((532032.02 165258.58, 532033.29 165258.68, 532037.29 165259), (532038.25 165249.09, 532034.07 165248.77, 532032.85 165248.67))","POLYGON ((532032.85 165248.67, 532032.02 165258.58, 532033.29 165258.68, 532037.29 165259, 532038.25 165249.09, 532034.07 165248.77, 532032.85 165248.67))",bi_532021-82_165251-52
1572,52401132130038,2,"POLYGON ((532071.85 165226.7, 532072.8 165219.4, 532069 165219.05, 532067.55 165230, 532068.7 165230.1, 532068.8 165229.15, 532070.25 165229.3, 532070.55 165226.55, 532071.85 165226.7))",False,6.2,0.0836424847115764,dom1,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532070.103671574,165224.029476279,1.0,dom,missing,missing,,,,missing,missing,missing,missing,,missing,,missing,missing,missing,dom1,False,"[52401132130005, 52401132130031]","MULTILINESTRING ((532072.8 165219.4, 532069 165219.05), (532067.55 165230, 532068.7 165230.1, 532068.8 165229.15, 532070.25 165229.3, 532070.55 165226.55, 532071.85 165226.7))","POLYGON ((532071.85 165226.7, 532072.8 165219.4, 532069 165219.05, 532067.55 165230, 532068.7 165230.1, 532068.8 165229.15, 532070.25 165229.3, 532070.55 165226.55, 532071.85 165226.7))",bi_532064-32_165225-0
1573,52401132130039,2,"POLYGON ((532052.85 165249.55, 532051.6 165260.3, 532055.1 165260.6, 532055.95 165253.25, 532054.75 165253.15, 532055 165250.55, 532053.8 165250.4, 532053.9 165249.65, 532052.85 165249.55))",False,6.66,0.131717537313432,dom3,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532053.758085469,165255.68543192,1.0,dom,E,E,Mains Gas,Boiler,Radiators,Mains Gas,Mains Gas,Boiler,Suspended,No,Pitched,Yes,Solid Brick,No,Double (pre 2002),dom3,False,"[52401132130007, 52401132130033]","MULTILINESTRING ((532051.6 165260.3, 532055.1 165260.6), (532055.95 165253.25, 532054.75 165253.15, 532055 165250.55, 532053.8 165250.4, 532053.9 165249.65, 532052.85 165249.55))","POLYGON ((532052.85 165249.55, 532051.6 165260.3, 532055.1 165260.6, 532055.95 165253.25, 532054.75 165253.15, 532055 165250.55, 532053.8 165250.4, 532053.9 165249.65, 532052.85 165249.55))",bi_532057-65_165257-3
